Time,cali_obs_5,cali_obs_35,cali_obs_37,cali_obs_65
28/12/1974 00:00,64.0474,43.0173,35.604,26.3478
29/12/1974 00:00,64.0672,43.0573,35.6074,26.3589
30/12/1974 00:00,64.0862,43.0929,35.6072,26.3697
31/12/1974 00:00,64.1015,43.118,35.6013,26.3889
01/01/1975 00:00,64.1524,43.1386,35.5977,26.3995
02/01/1975 00:00,64.1748,43.194,35.5976,26.4179
03/01/1975 00:00,64.1976,43.2215,35.5967,26.4291
04/01/1975 00:00,64.2168,43.2451,35.5904,26.446
05/01/1975 00:00,64.2406,43.271,35.5833,26.4564
06/01/1975 00:00,64.2732,43.3015,35.58,26.4664
07/01/1975 00:00,64.3032,43.3244,35.5779,26.4759
08/01/1975 00:00,64.3208,43.3423,35.5732,26.4848
09/01/1975 00:00,64.3293,43.3532,35.5702,26.4934
10/01/1975 00:00,64.3752,43.3619,35.5722,26.5015
11/01/1975 00:00,64.3848,43.3714,35.5749,26.5096
12/01/1975 00:00,64.3942,43.4063,35.5767,26.5171
13/01/1975 00:00,64.4022,43.4158,35.5891,26.5259
14/01/1975 00:00,64.4077,43.4199,35.5958,26.5345
15/01/1975 00:00,64.414,43.4303,35.602,26.5425
16/01/1975 00:00,64.4136,43.4395,35.6081,26.5501
17/01/1975 00:00,64.4238,43.4438,35.6086,26.5578
18/01/1975 00:00,64.4298,43.4547,35.6177,26.5667
19/01/1975 00:00,64.4334,43.4757,35.6261,26.5764
20/01/1975 00:00,64.4296,43.48,35.6342,26.587
21/01/1975 00:00,64.4337,43.4908,35.6203,26.5968
22/01/1975 00:00,64.4352,43.5035,35.6135,26.6118
23/01/1975 00:00,64.4299,43.5166,35.6086,26.622
24/01/1975 00:00,64.4326,43.5295,35.6497,26.6402
25/01/1975 00:00,64.4272,43.5419,35.6746,26.6549
26/01/1975 00:00,64.4291,43.5899,35.6642,26.7075
27/01/1975 00:00,64.4238,43.6169,35.6715,26.7335
28/01/1975 00:00,64.4251,43.6502,35.6632,26.7603
29/01/1975 00:00,64.4204,43.6895,35.6715,26.7936
30/01/1975 00:00,64.421,43.7288,35.6795,26.8433
31/01/1975 00:00,64.4165,43.7955,35.6785,26.8828
01/02/1975 00:00,64.4526,43.8346,35.6683,26.9206
02/02/1975 00:00,64.4622,43.8839,35.6695,26.961
03/02/1975 00:00,64.4742,43.9225,35.6547,27.0144
04/02/1975 00:00,64.49,43.9681,35.6372,27.0469
05/02/1975 00:00,64.5084,43.9822,35.6247,27.0716
06/02/1975 00:00,64.5328,43.9917,35.6135,27.0883
07/02/1975 00:00,64.573,43.9933,35.6044,27.1014
08/02/1975 00:00,64.6084,43.9923,35.5949,27.1113
09/02/1975 00:00,64.6291,43.9938,35.583,27.1184
10/02/1975 00:00,64.6448,43.9902,35.576,27.1156
11/02/1975 00:00,64.6951,43.9863,35.5735,27.1107
12/02/1975 00:00,64.7057,43.9821,35.5679,27.0741
13/02/1975 00:00,64.7133,43.9778,35.563,27.0769
14/02/1975 00:00,64.7182,43.9735,35.5628,27.0753
15/02/1975 00:00,64.7213,43.9693,35.5576,27.0714
16/02/1975 00:00,64.7192,43.9653,35.5531,27.0651
17/02/1975 00:00,64.7239,43.9611,35.5499,27.0511
18/02/1975 00:00,64.7318,43.957,35.5457,27.0523
19/02/1975 00:00,64.7291,43.9532,35.568,27.0382
20/02/1975 00:00,64.7262,43.9499,35.5647,27.0389
21/02/1975 00:00,64.7309,43.9468,35.5536,27.0332
22/02/1975 00:00,64.7273,43.9439,35.5496,27.0265
23/02/1975 00:00,64.7237,43.9365,35.5381,27.0191
24/02/1975 00:00,64.72,43.9336,35.5372,27.0118
25/02/1975 00:00,64.7164,43.9304,35.5342,26.9864
26/02/1975 00:00,64.7129,43.9273,35.5319,26.9828
27/02/1975 00:00,64.7095,43.9195,35.5295,26.9782
28/02/1975 00:00,64.706,43.9164,35.5275,26.9786
01/03/1975 00:00,64.7028,43.9129,35.5254,26.9719
02/03/1975 00:00,64.6997,43.9044,35.5242,26.964
03/03/1975 00:00,64.6968,43.9011,35.523,26.9635
04/03/1975 00:00,64.6939,43.8794,35.5491,26.9554
05/03/1975 00:00,64.6825,43.8793,35.5578,26.9381
06/03/1975 00:00,64.6717,43.8705,35.5833,26.9397
07/03/1975 00:00,64.6698,43.871,35.632,26.9342
08/03/1975 00:00,64.6679,43.8741,35.6203,26.9357
09/03/1975 00:00,64.6653,43.9035,35.6064,26.9354
10/03/1975 00:00,64.6647,43.9194,35.5991,26.9361
11/03/1975 00:00,64.659,43.9311,35.5825,26.9359
12/03/1975 00:00,64.6589,43.9369,35.5656,26.9357
13/03/1975 00:00,64.6592,43.9404,35.5538,26.9358
14/03/1975 00:00,64.6601,43.9419,35.544,26.9365
15/03/1975 00:00,64.6572,43.9421,35.5427,26.9377
16/03/1975 00:00,64.6594,43.9413,35.5322,26.9389
17/03/1975 00:00,64.6632,43.9398,35.5295,26.9399
18/03/1975 00:00,64.6669,43.9379,35.5223,26.9408
19/03/1975 00:00,64.6705,43.9355,35.5145,26.9416
20/03/1975 00:00,64.6686,43.9278,35.5095,26.9352
21/03/1975 00:00,64.6722,43.9253,35.5016,26.9354
22/03/1975 00:00,64.6758,43.9221,35.4963,26.935
23/03/1975 00:00,64.6793,43.9032,35.4865,26.9343
24/03/1975 00:00,64.677,43.8927,35.4828,26.9332
25/03/1975 00:00,64.6805,43.8907,35.4784,26.9252
26/03/1975 00:00,64.6838,43.8832,35.4745,26.9239
27/03/1975 00:00,64.6871,43.8816,35.4744,26.9159
28/03/1975 00:00,64.684,43.8798,35.4755,26.9144
29/03/1975 00:00,64.687,43.8723,35.4775,26.8949
30/03/1975 00:00,64.69,43.8704,35.4782,26.9028
31/03/1975 00:00,64.6928,43.863,35.4777,26.9007
01/04/1975 00:00,64.6891,43.8609,35.475,26.8704
02/04/1975 00:00,64.692,43.8518,35.4669,26.8712
03/04/1975 00:00,64.6899,43.8335,35.4824,26.8603
04/04/1975 00:00,64.6855,43.8328,35.4817,26.8621
05/04/1975 00:00,64.6885,43.8311,35.4767,26.8606
06/04/1975 00:00,64.6915,43.8288,35.5036,26.8589
07/04/1975 00:00,64.687,43.8075,35.5975,26.859
08/04/1975 00:00,64.6901,43.8075,35.5874,26.8479
09/04/1975 00:00,64.693,43.8073,35.5858,26.8511
10/04/1975 00:00,64.6957,43.8085,35.587,26.8513
11/04/1975 00:00,64.6982,43.8114,35.5882,26.8508
12/04/1975 00:00,64.6728,43.8322,35.5734,26.8493
13/04/1975 00:00,64.6745,43.8351,35.5547,26.847
14/04/1975 00:00,64.6796,43.8392,35.5468,26.8452
15/04/1975 00:00,64.6832,43.8418,35.5459,26.8434
16/04/1975 00:00,64.6791,43.8438,35.5888,26.8421
17/04/1975 00:00,64.6821,43.8454,35.5751,26.8413
18/04/1975 00:00,64.6843,43.8471,35.5555,26.8475
19/04/1975 00:00,64.6887,43.8514,35.5436,26.8474
20/04/1975 00:00,64.6917,43.8553,35.541,26.8471
21/04/1975 00:00,64.6945,43.8585,35.5224,26.8519
22/04/1975 00:00,64.6911,43.8607,35.5188,26.8525
23/04/1975 00:00,64.6937,43.8618,35.5153,26.8523
24/04/1975 00:00,64.6961,43.8619,35.5133,26.852
25/04/1975 00:00,64.6921,43.8612,35.4917,26.8514
26/04/1975 00:00,64.6944,43.8598,35.4754,26.8503
27/04/1975 00:00,64.6965,43.8489,35.4696,26.8493
28/04/1975 00:00,64.6921,43.8471,35.4548,26.8481
29/04/1975 00:00,64.6943,43.8393,35.4404,26.8467
30/04/1975 00:00,64.6963,43.8365,35.4363,26.8453
01/05/1975 00:00,64.6844,43.8267,35.4555,26.8384
02/05/1975 00:00,64.6873,43.8163,35.5059,26.8377
03/05/1975 00:00,64.6894,43.8135,35.5357,26.8374
04/05/1975 00:00,64.6913,43.81,35.5239,26.8365
05/05/1975 00:00,64.6861,43.7989,35.5002,26.8214
06/05/1975 00:00,64.6881,43.7959,35.4881,26.8226
07/05/1975 00:00,64.69,43.793,35.4723,26.8201
08/05/1975 00:00,64.6916,43.7899,35.4578,26.8171
09/05/1975 00:00,64.6924,43.7791,35.4333,26.8126
10/05/1975 00:00,64.6945,43.7764,35.4257,26.8096
11/05/1975 00:00,64.6958,43.7729,35.4252,26.8061
12/05/1975 00:00,64.6887,43.7418,35.4094,26.8025
13/05/1975 00:00,64.6905,43.7418,35.4078,26.7913
14/05/1975 00:00,64.6918,43.7407,35.3951,26.7878
15/05/1975 00:00,64.6928,43.7331,35.3878,26.7764
16/05/1975 00:00,64.6877,43.7311,35.3738,26.773
17/05/1975 00:00,64.6887,43.7287,35.3613,26.7689
18/05/1975 00:00,64.6846,43.7194,35.3563,26.7563
19/05/1975 00:00,64.6811,43.7073,35.3616,26.7517
20/05/1975 00:00,64.6817,43.7047,35.3596,26.7357
21/05/1975 00:00,64.682,43.6837,35.3534,26.7328
22/05/1975 00:00,64.6822,43.6841,35.3443,26.7291
23/05/1975 00:00,64.682,43.681,35.3365,26.7248
24/05/1975 00:00,64.6816,43.6776,35.3352,26.7205
25/05/1975 00:00,64.6811,43.6745,35.3217,26.716
26/05/1975 00:00,64.6744,43.6538,35.308,26.7058
27/05/1975 00:00,64.6732,43.6503,35.2926,26.7005
28/05/1975 00:00,64.6733,43.6477,35.2754,26.6955
29/05/1975 00:00,64.6727,43.6443,35.26,26.6899
30/05/1975 00:00,64.672,43.6408,35.2451,26.6842
31/05/1975 00:00,64.671,43.6372,35.2381,26.6785
01/06/1975 00:00,64.67,43.6336,35.2231,26.6726
02/06/1975 00:00,64.6639,43.6249,35.2202,26.6602
03/06/1975 00:00,64.6548,43.6134,35.221,26.6554
04/06/1975 00:00,64.6539,43.6098,35.2265,26.6509
05/06/1975 00:00,64.6528,43.5961,35.2227,26.6467
06/06/1975 00:00,64.6441,43.5932,35.2265,26.6352
07/06/1975 00:00,64.6429,43.5893,35.2227,26.631
08/06/1975 00:00,64.6415,43.5464,35.2062,26.6261
09/06/1975 00:00,64.64,43.5645,35.1814,26.6209
10/06/1975 00:00,64.6314,43.5531,35.1715,26.6152
11/06/1975 00:00,64.6296,43.5503,35.1504,26.6087
12/06/1975 00:00,64.6285,43.5439,35.1348,26.6024
13/06/1975 00:00,64.6269,43.5424,35.13,26.5892
14/06/1975 00:00,64.6252,43.5407,35.1173,26.5832
15/06/1975 00:00,64.581,43.5323,35.1123,26.5771
16/06/1975 00:00,64.5874,43.5303,35.1068,26.5709
17/06/1975 00:00,64.5891,43.5279,35.0915,26.5646
18/06/1975 00:00,64.5839,43.5187,35.0848,26.5513
19/06/1975 00:00,64.5851,43.5161,35.0688,26.545
20/06/1975 00:00,64.5852,43.5052,35.0458,26.5384
21/06/1975 00:00,64.585,43.5025,35.0341,26.5317
22/06/1975 00:00,64.5785,43.4996,35.0172,26.5247
23/06/1975 00:00,64.5787,43.4884,34.9985,26.5124
24/06/1975 00:00,64.5779,43.4851,34.9812,26.5047
25/06/1975 00:00,64.5769,43.4635,34.9724,26.4975
26/06/1975 00:00,64.5692,43.4612,34.9623,26.4906
27/06/1975 00:00,64.5679,43.4579,34.9508,26.4484
28/06/1975 00:00,64.5666,43.4543,34.9398,26.4468
29/06/1975 00:00,64.5588,43.4506,34.9234,26.4419
30/06/1975 00:00,64.5573,43.4423,34.9107,26.4362
01/07/1975 00:00,64.5557,43.4385,34.897,26.4304
02/07/1975 00:00,64.5467,43.4347,34.8837,26.4242
03/07/1975 00:00,64.5452,43.4247,34.8697,26.4186
04/07/1975 00:00,64.5435,43.4207,34.855,26.4126
05/07/1975 00:00,64.534,43.4102,34.8399,26.4065
06/07/1975 00:00,64.5325,43.4062,34.834,26.4005
07/07/1975 00:00,64.5238,43.4021,34.8297,26.3887
08/07/1975 00:00,64.5226,43.3907,34.8192,26.3824
09/07/1975 00:00,64.5209,43.3865,34.8061,26.3765
10/07/1975 00:00,64.5117,43.3442,34.8002,26.3705
11/07/1975 00:00,64.5101,43.3653,34.7887,26.3644
12/07/1975 00:00,64.4889,43.3415,34.7869,26.3496
13/07/1975 00:00,64.4883,43.339,34.7815,26.3451
14/07/1975 00:00,64.4869,43.3363,34.7735,26.3399
15/07/1975 00:00,64.4853,43.3336,34.7703,26.3345
16/07/1975 00:00,64.4834,43.3226,34.7625,26.329
17/07/1975 00:00,64.4814,43.3195,34.7619,26.3241
18/07/1975 00:00,64.4794,43.3163,34.7676,26.3075
19/07/1975 00:00,64.4713,43.3128,34.766,26.3049
20/07/1975 00:00,64.4692,43.301,34.7575,26.3
21/07/1975 00:00,64.4671,43.2977,34.7531,26.2947
22/07/1975 00:00,64.4646,43.2941,34.7451,26.2894
23/07/1975 00:00,64.4621,43.2766,34.743,26.284
24/07/1975 00:00,64.4451,43.2741,34.7432,26.2791
25/07/1975 00:00,64.4438,43.2709,34.7521,26.2745
26/07/1975 00:00,64.4417,43.2558,34.7564,26.2698
27/07/1975 00:00,64.4393,43.2547,34.7621,26.2646
28/07/1975 00:00,64.4368,43.2513,34.7542,26.2591
29/07/1975 00:00,64.4339,43.2475,34.7436,26.2533
30/07/1975 00:00,64.4311,43.2344,34.7371,26.2476
31/07/1975 00:00,64.4167,43.2308,34.7363,26.2316
01/08/1975 00:00,64.4137,43.2264,34.7317,26.2262
02/08/1975 00:00,64.4115,43.2159,34.7163,26.2205
03/08/1975 00:00,64.4088,43.2076,34.7131,26.2145
04/08/1975 00:00,64.406,43.2039,34.7029,26.2083
05/08/1975 00:00,64.403,43.2,34.693,26.2019
06/08/1975 00:00,64.3436,43.1961,34.6805,26.1954
07/08/1975 00:00,64.3578,43.1864,34.6673,26.1889
08/08/1975 00:00,64.3582,43.1824,34.6539,26.1822
09/08/1975 00:00,64.3579,43.1785,34.6405,26.1754
10/08/1975 00:00,64.3574,43.1744,34.6264,26.1685
11/08/1975 00:00,64.3527,43.1639,34.6135,26.1532
12/08/1975 00:00,64.3515,43.1599,34.5998,26.1473
13/08/1975 00:00,64.3504,43.1558,34.5909,26.1408
14/08/1975 00:00,64.3491,43.145,34.5812,26.1343
15/08/1975 00:00,64.3427,43.1337,34.573,26.1282
16/08/1975 00:00,64.3407,43.1301,34.5689,26.1132
17/08/1975 00:00,64.3333,43.126,34.5606,26.1074
18/08/1975 00:00,64.3281,43.1074,34.5596,26.102
19/08/1975 00:00,64.3279,43.1043,34.5763,26.0978
20/08/1975 00:00,64.3154,43.1004,34.5862,26.0936
21/08/1975 00:00,64.3139,43.0961,34.5943,26.0891
22/08/1975 00:00,64.312,43.0919,34.5955,26.0844
23/08/1975 00:00,64.3098,43.0875,34.6,26.0797
24/08/1975 00:00,64.3076,43.0546,34.6116,26.0636
25/08/1975 00:00,64.2957,43.0529,34.6223,26.0593
26/08/1975 00:00,64.2933,43.0491,34.623,26.0545
27/08/1975 00:00,64.2919,43.0467,34.6179,26.0493
28/08/1975 00:00,64.2883,43.0438,34.6133,26.0439
29/08/1975 00:00,64.2852,43.0408,34.6077,26.0384
30/08/1975 00:00,64.2756,43.0303,34.6016,26.0327
31/08/1975 00:00,64.2729,43.0281,34.5949,26.0269
01/09/1975 00:00,64.2623,43.025,34.5879,26.0209
02/09/1975 00:00,64.2603,43.0218,34.5801,26.0149
03/09/1975 00:00,64.2579,43.0122,34.5747,26.009
04/09/1975 00:00,64.2449,43.0094,34.5732,26.0032
05/09/1975 00:00,64.2427,42.9969,34.5697,25.9979
06/09/1975 00:00,64.2349,42.9939,34.5749,25.9929
07/09/1975 00:00,64.2325,42.9905,34.578,25.9879
08/09/1975 00:00,64.2254,42.9872,34.5798,25.9829
09/09/1975 00:00,64.2232,42.9759,34.5828,25.9716
10/09/1975 00:00,64.2208,42.9727,34.5846,25.9674
11/09/1975 00:00,64.2149,42.9633,34.5876,25.9581
12/09/1975 00:00,64.2127,42.9603,34.6011,25.9556
13/09/1975 00:00,64.2099,42.9468,34.6184,25.9527
14/09/1975 00:00,64.2074,42.9439,34.6351,25.9498
15/09/1975 00:00,64.1981,42.9406,34.6535,25.9478
16/09/1975 00:00,64.1956,42.9371,34.6739,25.9459
17/09/1975 00:00,64.1932,42.9243,34.6816,25.9432
18/09/1975 00:00,64.1907,42.9219,34.6861,25.9398
19/09/1975 00:00,64.1876,42.9183,34.6881,25.9361
20/09/1975 00:00,64.1855,42.9158,34.6877,25.9318
21/09/1975 00:00,64.1771,42.9063,34.6864,25.9273
22/09/1975 00:00,64.1748,42.8976,34.6902,25.9231
23/09/1975 00:00,64.1723,42.8904,34.6958,25.9189
24/09/1975 00:00,64.1635,42.8873,34.7,25.9144
25/09/1975 00:00,64.1612,42.8841,34.7012,25.91
26/09/1975 00:00,64.1589,42.8809,34.708,25.906
27/09/1975 00:00,64.15,42.8777,34.7199,25.9127
28/09/1975 00:00,64.1476,42.8745,34.7332,25.9085
29/09/1975 00:00,64.1453,42.8654,34.747,25.906
30/09/1975 00:00,64.106,42.8624,34.7622,25.9031
01/10/1975 00:00,64.1019,42.8593,34.7691,25.8998
02/10/1975 00:00,64.102,42.8562,34.775,25.8963
03/10/1975 00:00,64.1021,42.8473,34.7872,25.8928
04/10/1975 00:00,64.1021,42.8444,34.8056,25.8892
05/10/1975 00:00,64.0969,42.8348,34.8288,25.8953
06/10/1975 00:00,64.0965,42.8324,34.8617,25.8932
07/10/1975 00:00,64.0948,42.8293,34.8767,25.8907
08/10/1975 00:00,64.0951,42.8268,34.8826,25.8876
09/10/1975 00:00,64.088,42.8242,34.8834,25.8839
10/10/1975 00:00,64.088,42.8217,34.8835,25.8879
11/10/1975 00:00,64.0871,42.813,34.8821,25.8834
12/10/1975 00:00,64.0859,42.8111,34.8801,25.8794
13/10/1975 00:00,64.0784,42.8093,34.8784,25.8757
14/10/1975 00:00,64.0773,42.808,34.8774,25.8807
15/10/1975 00:00,64.0761,42.8069,34.8756,25.8777
16/10/1975 00:00,64.0686,42.8062,34.8821,25.8841
17/10/1975 00:00,64.0673,42.8058,34.8899,25.8818
18/10/1975 00:00,64.066,42.8058,34.8956,25.8873
19/10/1975 00:00,64.0578,42.8061,34.8989,25.8857
20/10/1975 00:00,64.0565,42.8066,34.901,25.8917
21/10/1975 00:00,64.0552,42.8073,34.8964,25.8904
22/10/1975 00:00,64.0465,42.8081,34.8986,25.8894
23/10/1975 00:00,64.0452,42.809,34.8982,25.8954
24/10/1975 00:00,64.0436,42.8099,34.901,25.8947
25/10/1975 00:00,64.0346,42.8107,34.9002,25.8939
26/10/1975 00:00,64.0333,42.8115,34.9025,25.8981
27/10/1975 00:00,64.0319,42.8123,34.9008,25.8972
28/10/1975 00:00,64.0221,42.8129,34.9029,25.896
29/10/1975 00:00,64.021,42.8135,34.901,25.8948
30/10/1975 00:00,64.0197,42.8138,34.903,25.8936
31/10/1975 00:00,64.0117,42.8141,34.9011,25.8964
01/11/1975 00:00,64.0106,42.8074,34.903,25.8954
02/11/1975 00:00,64.0046,42.8072,34.901,25.8941
03/11/1975 00:00,63.9994,42.807,34.9032,25.8931
04/11/1975 00:00,63.9982,42.8066,34.9021,25.8923
05/11/1975 00:00,63.997,42.8062,34.9055,25.8914
06/11/1975 00:00,63.9957,42.8056,34.9087,25.8904
07/11/1975 00:00,63.9943,42.8049,34.911,25.8894
08/11/1975 00:00,63.9883,42.8041,34.9159,25.8895
09/11/1975 00:00,63.9869,42.8032,34.9285,25.8891
10/11/1975 00:00,63.9854,42.7429,34.9467,25.8882
11/11/1975 00:00,63.9839,42.7926,34.9569,25.887
12/11/1975 00:00,63.9769,42.7918,34.9611,25.8857
13/11/1975 00:00,63.9754,42.7905,34.9641,25.8836
14/11/1975 00:00,63.9738,42.7891,34.9663,25.8817
15/11/1975 00:00,63.9662,42.7877,34.9662,25.8801
16/11/1975 00:00,63.9647,42.7862,34.9705,25.8784
17/11/1975 00:00,63.9564,42.7486,34.9765,25.8773
18/11/1975 00:00,63.9548,42.7479,34.9911,25.8775
19/11/1975 00:00,63.9527,42.7457,35.0127,25.8772
20/11/1975 00:00,63.9513,42.7452,35.0289,25.8776
21/11/1975 00:00,63.9496,42.7442,35.0451,25.8788
22/11/1975 00:00,63.9424,42.7431,35.0727,25.8799
23/11/1975 00:00,63.9407,42.7421,35.0978,25.9094
24/11/1975 00:00,63.9389,42.7412,35.1114,25.91
25/11/1975 00:00,63.9312,42.7404,35.1172,25.9174
26/11/1975 00:00,63.9296,42.7397,35.121,25.9186
27/11/1975 00:00,63.9277,42.7395,35.1185,25.9266
28/11/1975 00:00,63.8898,42.7395,35.1243,25.9354
29/11/1975 00:00,63.8895,42.7399,35.1334,25.9473
30/11/1975 00:00,63.8865,42.7409,35.1464,25.961
01/12/1975 00:00,63.8868,42.7426,35.1553,25.9761
02/12/1975 00:00,63.8872,42.7453,35.1669,25.9922
03/12/1975 00:00,63.8817,42.7993,35.1798,26.0029
04/12/1975 00:00,63.882,42.806,35.216,26.0341
05/12/1975 00:00,63.8793,42.8217,35.2308,26.0435
06/12/1975 00:00,63.878,42.8404,35.2448,26.0713
07/12/1975 00:00,63.8784,42.8604,35.2504,26.0917
08/12/1975 00:00,63.8781,42.8773,35.2492,26.1106
09/12/1975 00:00,63.8712,42.8968,35.2544,26.1322
10/12/1975 00:00,63.8716,42.917,35.2588,26.1785
11/12/1975 00:00,63.8711,42.9537,35.2563,26.2024
12/12/1975 00:00,63.8705,42.9874,35.2538,26.2223
13/12/1975 00:00,63.8622,43.0164,35.2518,26.2371
14/12/1975 00:00,63.8606,43.0365,35.2536,26.2528
15/12/1975 00:00,63.8591,43.0514,35.2494,26.2611
16/12/1975 00:00,63.8503,43.0939,35.248,26.2682
17/12/1975 00:00,63.8498,43.1098,35.2511,26.2742
18/12/1975 00:00,63.8486,43.1236,35.2537,26.2797
19/12/1975 00:00,63.8471,43.1347,35.251,26.2845
20/12/1975 00:00,63.839,43.1401,35.2486,26.2887
21/12/1975 00:00,63.8379,43.1499,35.2511,26.2863
22/12/1975 00:00,63.8368,43.157,35.2567,26.2893
23/12/1975 00:00,63.8285,43.1598,35.2626,26.2854
24/12/1975 00:00,63.8283,43.1669,35.2659,26.2877
25/12/1975 00:00,63.8273,43.1684,35.2697,26.2844
26/12/1975 00:00,63.8264,43.1693,35.2744,26.2869
27/12/1975 00:00,63.8177,43.1699,35.2833,26.2819
28/12/1975 00:00,63.8178,43.1703,35.2871,26.2839
29/12/1975 00:00,63.8175,43.1803,35.2894,26.2681
30/12/1975 00:00,63.817,43.1801,35.2869,26.2607
31/12/1975 00:00,63.8167,43.1799,35.288,26.2569
