LATITUDE,LONGITUDE,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
15.1598000000,106.9888800000,T,"53",6.1NRT,288.4200000000,7.7000000000,N
14.1631200000,99.4675500000,T,"73",6.1NRT,294.1600000000,9.6300000000,N
14.1691900000,99.4602700000,T,"69",6.1NRT,294.0100000000,8.3300000000,N
15.4262400000,106.2666500000,T,"63",6.1NRT,285.8600000000,10.3300000000,N
15.4247600000,106.2547500000,T,"40",6.1NRT,284.2100000000,7.1700000000,N
14.5495600000,99.5823300000,T,"100",6.1NRT,291.1500000000,45.5700000000,N
14.8673200000,101.3218200000,T,"45",6.1NRT,291.7800000000,3.9900000000,N
15.1573400000,102.6755700000,T,"91",6.1NRT,293.8400000000,11.4000000000,N
15.1560200000,102.6663400000,T,"69",6.1NRT,293.6600000000,5.0200000000,N
15.5619800000,104.5949000000,T,"90",6.1NRT,294.1800000000,12.6000000000,N
15.5606400000,104.5850000000,T,"95",6.1NRT,294.4900000000,15.0100000000,N
15.5550900000,103.7398700000,T,"63",6.1NRT,290.0600000000,5.5400000000,N
15.5538100000,103.7304800000,T,"48",6.1NRT,290.1300000000,3.6700000000,N
15.4780700000,100.9014400000,T,"44",6.1NRT,280.0400000000,4.9700000000,N
15.9937000000,104.1257900000,T,"34",6.1NRT,284.3900000000,3.4300000000,N
16.1282400000,101.6845300000,T,"60",6.1NRT,281.6700000000,5.3500000000,N
16.7175300000,105.4451300000,T,"100",6.1NRT,295.8400000000,34.9300000000,N
16.4619800000,102.3328200000,T,"41",6.1NRT,288.1600000000,3.8200000000,N
16.4606500000,102.3235300000,T,"59",6.1NRT,285.5400000000,5.3700000000,N
16.7952000000,104.5547400000,T,"47",6.1NRT,291.3000000000,4.4300000000,N
16.6034600000,102.2951700000,T,"93",6.1NRT,289.5700000000,13.3000000000,N
16.9823200000,104.9130900000,T,"80",6.1NRT,294.6000000000,10.0200000000,N
16.8747300000,103.9832000000,T,"88",6.1NRT,282.6400000000,13.9900000000,N
16.8734300000,103.9734800000,T,"42",6.1NRT,283.3200000000,5.3100000000,N
16.8435800000,102.6247300000,T,"100",6.1NRT,296.4400000000,15.4400000000,N
16.8737300000,102.5094500000,T,"67",6.1NRT,293.4800000000,5.1400000000,N
17.1671800000,104.5909500000,T,"59",6.1NRT,294.0600000000,4.7500000000,N
17.0982100000,102.8609400000,T,"86",6.1NRT,291.8800000000,10.8400000000,N
17.3809300000,101.8103900000,T,"61",6.1NRT,293.3000000000,4.7000000000,N
17.4035400000,100.2230700000,T,"74",6.1NRT,296.2600000000,7.4500000000,N
17.7865000000,102.3905300000,T,"59",6.1NRT,293.8400000000,4.4600000000,N
17.7851800000,102.3812100000,T,"54",6.1NRT,293.9700000000,3.8500000000,N
17.6885400000,101.7074900000,T,"52",6.1NRT,293.2200000000,3.7200000000,N
17.6453400000,101.2858800000,T,"70",6.1NRT,295.0800000000,6.1100000000,N
17.5104100000,100.1602700000,T,"63",6.1NRT,295.9300000000,5.4800000000,N
17.4419500000,98.9573800000,T,"73",6.1NRT,297.1200000000,6.9900000000,N
18.2946700000,103.1996800000,T,"70",6.1NRT,293.9800000000,5.5700000000,N
19.1036400000,109.0326200000,T,"39",6.1NRT,290.0700000000,18.5800000000,N
18.4842000000,103.7232400000,T,"92",6.1NRT,295.6300000000,13.3600000000,N
18.4828900000,103.7134000000,T,"100",6.1NRT,296.3400000000,42.0400000000,N
18.6446000000,104.0302000000,T,"59",6.1NRT,293.7200000000,4.7900000000,N
18.3896100000,100.8995700000,T,"74",6.1NRT,295.7100000000,6.1300000000,N
18.3881300000,100.8896800000,T,"75",6.1NRT,296.5000000000,6.1100000000,N
18.5418300000,100.8717300000,T,"68",6.1NRT,296.5900000000,5.2200000000,N
17.7897600000,95.0081300000,T,"75",6.1NRT,293.5500000000,30.4000000000,N
18.7482700000,100.1593700000,T,"63",6.1NRT,295.8400000000,5.5000000000,N
18.7477200000,97.5074500000,T,"89",6.1NRT,295.3200000000,19.7500000000,N
18.7453200000,97.4928500000,T,"67",6.1NRT,295.3900000000,8.1600000000,N
18.7512200000,97.5166900000,T,"66",6.1NRT,295.5200000000,8.1500000000,N
18.7486900000,97.5019500000,T,"93",6.1NRT,295.3900000000,22.8000000000,N
19.2419800000,97.9748600000,T,"70",6.1NRT,296.3200000000,8.2500000000,N
19.4016600000,97.6241200000,T,"66",6.1NRT,295.6000000000,7.6800000000,N
19.3783300000,97.4825600000,T,"70",6.1NRT,295.6700000000,10.8200000000,N
19.4067600000,97.6310300000,T,"41",6.1NRT,295.6000000000,7.7200000000,N
19.3803700000,97.4771000000,T,"35",6.1NRT,294.7300000000,8.0100000000,N
19.3744000000,96.9744000000,T,"49",6.1NRT,288.2200000000,12.5800000000,N
19.4285300000,96.4215200000,T,"59",6.1NRT,293.2400000000,10.7600000000,N
19.3480000000,95.7505300000,T,"14",6.1NRT,285.7600000000,11.0900000000,N
19.9744400000,98.8902300000,T,"72",6.1NRT,292.9700000000,9.2500000000,N
19.8692600000,97.8583500000,T,"58",6.1NRT,293.5500000000,6.8700000000,N
20.0273700000,98.5137200000,T,"67",6.1NRT,295.9300000000,6.0900000000,N
19.9765700000,98.2058000000,T,"86",6.1NRT,296.3800000000,14.6600000000,N
19.9396900000,97.9206500000,T,"48",6.1NRT,290.3800000000,4.7100000000,N
20.2069700000,98.6736700000,T,"78",6.1NRT,294.9700000000,9.7200000000,N
20.2770800000,98.7254800000,T,"65",6.1NRT,294.2100000000,6.4300000000,N
20.6535800000,99.7022600000,T,"61",6.1NRT,288.9200000000,7.7400000000,N
21.1878300000,101.2544400000,T,"69",6.1NRT,292.0500000000,6.8800000000,N
20.1810600000,94.0754200000,T,"24",6.1NRT,286.3300000000,25.2500000000,N
22.0900000000,102.9986800000,T,"90",6.1NRT,291.5700000000,14.4600000000,N
22.1833500000,100.1253300000,T,"68",6.1NRT,284.6700000000,9.9200000000,N
22.3224200000,97.9184000000,T,"61",6.1NRT,288.4800000000,10.0200000000,N
22.3231300000,97.9252900000,T,"61",6.1NRT,288.9600000000,9.8400000000,N
23.5756100000,105.4121900000,T,"57",6.1NRT,285.8200000000,13.2300000000,N
24.4386900000,104.0176800000,T,"47",6.1NRT,286.9500000000,7.9400000000,N
10.6191300000,107.4763500000,A,"72",6.1NRT,288.1300000000,12.2500000000,N
-6.3777700000,155.4087100000,T,"46",6.1NRT,293.8000000000,20.3500000000,D
-2.0010800000,121.4328800000,T,"45",6.1NRT,295.1300000000,9.0200000000,D
-8.2711100000,123.5031400000,T,"57",6.1NRT,293.8600000000,5.5800000000,D
3.9176300000,117.1315500000,T,"27",6.1NRT,288.8600000000,39.0400000000,D
12.8487100000,107.3571500000,T,"58",6.1NRT,299.7600000000,24.4800000000,D
12.8678600000,106.8403700000,T,"21",6.1NRT,303.0400000000,10.6500000000,D
12.7534300000,107.4189000000,T,"75",6.1NRT,300.9200000000,22.1200000000,D
12.7366700000,107.5212800000,T,"93",6.1NRT,301.4900000000,74.1600000000,D
12.7345400000,107.5342700000,T,"36",6.1NRT,300.7600000000,12.7900000000,D
12.7430200000,107.4170900000,T,"40",6.1NRT,301.6200000000,10.1900000000,D
12.7481100000,107.4116000000,T,"78",6.1NRT,301.5000000000,24.0400000000,D
12.7319900000,107.5141100000,T,"78",6.1NRT,300.2400000000,30.4200000000,D
12.7299400000,107.5270900000,T,"74",6.1NRT,300.8200000000,26.2800000000,D
13.0284700000,105.4717800000,T,"83",6.1NRT,298.0300000000,27.2500000000,D
12.9955400000,105.3155700000,T,"58",6.1NRT,299.3600000000,9.4000000000,D
12.6610000000,107.1109100000,T,"87",6.1NRT,297.6700000000,44.5200000000,D
12.2870500000,108.9207800000,T,"62",6.1NRT,294.1900000000,14.0700000000,D
12.2843300000,108.9373500000,T,"59",6.1NRT,294.1900000000,13.0300000000,D
12.8264300000,105.2767500000,T,"65",6.1NRT,296.5200000000,10.5100000000,D
12.7257700000,105.6417100000,T,"57",6.1NRT,297.3700000000,9.0000000000,D
12.4667700000,107.3056200000,T,"65",6.1NRT,299.6000000000,12.9400000000,D
12.4643800000,107.2536000000,T,"69",6.1NRT,298.8700000000,13.5400000000,D
12.6913300000,105.4921600000,T,"47",6.1NRT,295.3500000000,6.5300000000,D
12.4286800000,106.3724500000,T,"74",6.1NRT,298.8600000000,12.3500000000,D
12.4983100000,104.0917100000,T,"29",6.1NRT,294.9000000000,5.5300000000,D
12.4136700000,103.6073800000,T,"68",6.1NRT,298.0800000000,5.9400000000,D
11.8442700000,106.5069500000,T,"51",6.1NRT,295.6000000000,6.5900000000,D
11.5483100000,106.6311200000,T,"59",6.1NRT,296.5000000000,7.9000000000,D
11.5565000000,105.7317000000,T,"53",6.1NRT,298.2500000000,10.4100000000,D
11.2616200000,106.7623000000,T,"45",6.1NRT,297.1600000000,9.5500000000,D
11.1553800000,106.3249400000,T,"32",6.1NRT,300.1900000000,15.1000000000,D
11.0449500000,106.1167200000,T,"27",6.1NRT,301.6500000000,10.6500000000,D
10.8982100000,106.9759200000,T,"63",6.1NRT,299.8200000000,10.9800000000,D
10.8918400000,106.9491200000,T,"76",6.1NRT,299.5200000000,18.5300000000,D
10.7423900000,106.5446200000,T,"52",6.1NRT,290.6600000000,8.5800000000,D
10.4836200000,106.3641900000,T,"62",6.1NRT,297.0800000000,11.9800000000,D
28.2484900000,101.7401900000,T,"37",6.1NRT,287.6500000000,8.2100000000,D
24.0857200000,105.7087200000,T,"40",6.1NRT,289.1900000000,6.9100000000,D
23.5835400000,105.4193900000,T,"65",6.1NRT,287.7600000000,7.9400000000,D
23.5746000000,105.4179200000,T,"60",6.1NRT,287.6200000000,6.3500000000,D
21.8591700000,102.6650400000,T,"69",6.1NRT,295.8300000000,10.9600000000,D
21.7584900000,103.1845200000,T,"28",6.1NRT,293.9300000000,6.8400000000,D
21.4954300000,103.9606700000,T,"74",6.1NRT,292.3000000000,17.9000000000,D
21.4941000000,103.9704200000,T,"61",6.1NRT,292.8800000000,9.8700000000,D
21.2239600000,100.5466300000,T,"68",6.1NRT,295.5000000000,18.9800000000,D
21.2221000000,100.5624900000,T,"81",6.1NRT,295.9700000000,39.6800000000,D
21.1258900000,101.3660200000,T,"69",6.1NRT,295.9700000000,14.6900000000,D
21.4158400000,97.8186000000,T,"44",6.1NRT,302.0900000000,28.3600000000,D
20.7126400000,101.9894700000,T,"69",6.1NRT,295.5400000000,10.1900000000,D
20.4062800000,102.3195500000,T,"73",6.1NRT,294.7600000000,12.0700000000,D
20.4053300000,102.3135100000,T,"72",6.1NRT,294.4800000000,11.1400000000,D
20.2245900000,102.9074700000,T,"81",6.1NRT,288.0700000000,22.6400000000,D
20.2230800000,102.9186100000,T,"79",6.1NRT,287.1100000000,19.1500000000,D
20.3901000000,100.8280200000,T,"62",6.1NRT,297.1500000000,11.1200000000,D
19.7609800000,104.7147100000,T,"67",6.1NRT,295.0500000000,7.5400000000,D
19.8498400000,101.0625200000,T,"50",6.1NRT,296.2600000000,12.6000000000,D
19.8481700000,101.0763200000,T,"41",6.1NRT,295.7000000000,6.6300000000,D
20.0350600000,98.5060200000,T,"59",6.1NRT,299.4200000000,21.5700000000,D
20.0362300000,98.5004300000,T,"37",6.1NRT,298.4300000000,15.9500000000,D
18.8865900000,103.9372600000,T,"67",6.1NRT,293.5900000000,7.8800000000,D
18.5812900000,104.4008400000,T,"82",6.1NRT,296.1000000000,18.7400000000,D
18.5004900000,103.9986000000,T,"54",6.1NRT,297.6700000000,7.5100000000,D
18.4991400000,104.0081200000,T,"90",6.1NRT,299.2900000000,36.4500000000,D
18.2609500000,105.0777500000,T,"95",6.1NRT,297.0900000000,53.5700000000,D
18.2520300000,105.0763500000,T,"96",6.1NRT,298.1800000000,61.5000000000,D
18.4036800000,103.9677800000,T,"88",6.1NRT,296.7400000000,33.9100000000,D
18.2417300000,105.0842400000,T,"65",6.1NRT,296.5700000000,19.7300000000,D
18.3778600000,103.7584000000,T,"62",6.1NRT,298.5500000000,6.3400000000,D
17.9620800000,106.2643300000,T,"61",6.1NRT,294.2100000000,7.5100000000,D
18.4767100000,102.5672100000,T,"44",6.1NRT,296.1200000000,5.4200000000,D
18.4752900000,102.5778300000,T,"67",6.1NRT,296.5300000000,18.6700000000,D
18.1927300000,104.1554600000,T,"73",6.1NRT,299.7700000000,7.9200000000,D
18.1913800000,104.1648900000,T,"70",6.1NRT,299.8900000000,6.1700000000,D
18.3571000000,101.8524600000,T,"68",6.1NRT,297.1600000000,14.2500000000,D
18.3550400000,101.8572500000,T,"34",6.1NRT,297.0300000000,6.7100000000,D
18.2920300000,102.1801100000,T,"50",6.1NRT,297.9600000000,6.0100000000,D
18.2905600000,102.1910800000,T,"65",6.1NRT,298.1400000000,9.6500000000,D
18.2606000000,102.1199000000,T,"67",6.1NRT,296.5200000000,12.4400000000,D
18.2591900000,102.1306000000,T,"95",6.1NRT,298.4500000000,69.7200000000,D
18.2495100000,102.1292400000,T,"92",6.1NRT,298.4500000000,55.4700000000,D
18.2037200000,102.4763300000,T,"58",6.1NRT,298.0300000000,6.4500000000,D
19.0280000000,94.8596600000,T,"65",6.1NRT,300.2600000000,41.5800000000,D
18.1634300000,102.7061000000,T,"52",6.1NRT,297.3200000000,6.2200000000,D
17.8965200000,104.6141600000,T,"67",6.1NRT,299.8000000000,8.8900000000,D
17.8526200000,104.6584200000,T,"52",6.1NRT,300.2800000000,7.3000000000,D
17.8098800000,104.4452400000,T,"75",6.1NRT,298.7100000000,14.1500000000,D
17.7755100000,104.4304000000,T,"64",6.1NRT,298.7800000000,7.8100000000,D
17.4072000000,105.1163300000,T,"87",6.1NRT,299.5700000000,29.7100000000,D
17.4058100000,105.1256600000,T,"100",6.1NRT,300.9200000000,89.2100000000,D
17.5926800000,103.7792700000,T,"62",6.1NRT,301.0900000000,6.5300000000,D
17.7480000000,101.3591700000,T,"61",6.1NRT,299.9100000000,12.8000000000,D
17.5744400000,102.5882000000,T,"75",6.1NRT,299.4300000000,14.0900000000,D
17.1450100000,105.5729200000,T,"50",6.1NRT,294.2600000000,7.6200000000,D
17.1435800000,105.5824100000,T,"21",6.1NRT,295.8900000000,6.2600000000,D
17.1331000000,105.5905200000,T,"38",6.1NRT,297.0800000000,8.7400000000,D
17.2669700000,104.3144800000,T,"68",6.1NRT,302.5100000000,6.0800000000,D
17.1109800000,105.0027200000,T,"63",6.1NRT,297.6000000000,7.1700000000,D
17.6015300000,101.1552400000,T,"54",6.1NRT,298.9900000000,10.5500000000,D
17.5999900000,101.1670600000,T,"70",6.1NRT,298.8700000000,15.6300000000,D
16.9773100000,104.9692900000,T,"43",6.1NRT,297.9900000000,6.3900000000,D
16.9017700000,104.9800400000,T,"49",6.1NRT,296.8700000000,8.4300000000,D
16.8851400000,105.0919600000,T,"48",6.1NRT,295.3200000000,5.4600000000,D
16.8837500000,105.1013100000,T,"67",6.1NRT,297.6600000000,7.7200000000,D
16.8880200000,104.9493100000,T,"47",6.1NRT,298.8800000000,7.9400000000,D
16.8783400000,105.0144900000,T,"79",6.1NRT,297.7300000000,18.3900000000,D
16.8305500000,105.1503400000,T,"75",6.1NRT,301.0700000000,9.1800000000,D
17.1883700000,102.3702400000,T,"55",6.1NRT,298.5400000000,6.0400000000,D
17.1291400000,102.8101500000,T,"83",6.1NRT,296.4200000000,25.3700000000,D
17.1828000000,102.3734400000,T,"72",6.1NRT,298.3800000000,9.2400000000,D
17.1219100000,102.8126800000,T,"79",6.1NRT,294.8000000000,18.7900000000,D
16.5599700000,106.3792600000,T,"72",6.1NRT,295.9900000000,14.5800000000,D
16.7762600000,104.8966900000,T,"56",6.1NRT,294.2000000000,5.2300000000,D
16.7748800000,104.9059800000,T,"62",6.1NRT,295.1300000000,7.4400000000,D
16.2965300000,107.7769600000,T,"61",6.1NRT,294.7900000000,8.0100000000,D
16.4171800000,106.5175100000,T,"68",6.1NRT,296.2300000000,10.1100000000,D
16.1511000000,107.7268500000,T,"62",6.1NRT,294.9200000000,11.6100000000,D
16.6403300000,104.2508600000,T,"42",6.1NRT,297.0000000000,9.5900000000,D
16.5291000000,104.5742300000,T,"33",6.1NRT,296.0900000000,4.1500000000,D
16.2478800000,105.4061800000,T,"57",6.1NRT,299.1900000000,7.8900000000,D
16.5798600000,103.0643600000,T,"42",6.1NRT,286.4200000000,6.9200000000,D
15.8798900000,107.5007900000,T,"66",6.1NRT,293.2200000000,18.8700000000,D
16.3232400000,104.4667600000,T,"47",6.1NRT,293.6500000000,7.4400000000,D
16.1036300000,105.8096400000,T,"54",6.1NRT,297.6300000000,8.5500000000,D
15.9774100000,106.6255200000,T,"70",6.1NRT,299.9600000000,13.1700000000,D
15.9623300000,106.4748600000,T,"52",6.1NRT,299.1600000000,7.4400000000,D
15.9409800000,106.3282800000,T,"65",6.1NRT,297.9700000000,10.4700000000,D
16.0871900000,105.3100000000,T,"55",6.1NRT,298.5400000000,5.6000000000,D
15.9316100000,106.3268700000,T,"70",6.1NRT,299.1100000000,12.5900000000,D
15.9656700000,105.8012500000,T,"74",6.1NRT,300.1300000000,12.5100000000,D
15.9580200000,105.7899900000,T,"91",6.1NRT,300.0300000000,42.2200000000,D
15.9565200000,105.7997400000,T,"54",6.1NRT,299.5400000000,15.1900000000,D
16.7731000000,99.5718600000,T,"43",6.1NRT,298.2900000000,11.6800000000,D
15.3802600000,108.6860200000,T,"69",6.1NRT,289.4100000000,16.6200000000,D
15.7567700000,105.8490500000,T,"72",6.1NRT,299.4600000000,19.2700000000,D
15.9308200000,104.5040700000,T,"84",6.1NRT,302.7000000000,23.0600000000,D
15.7276600000,105.8546400000,T,"68",6.1NRT,299.9400000000,11.5900000000,D
15.7261600000,105.8644600000,T,"55",6.1NRT,299.5800000000,8.3000000000,D
15.6196700000,105.6513200000,T,"33",6.1NRT,299.1300000000,7.6200000000,D
15.4897700000,105.8946000000,T,"75",6.1NRT,303.1800000000,8.3200000000,D
16.1960000000,100.6843600000,T,"75",6.1NRT,300.4100000000,14.6400000000,D
15.5951200000,104.8406500000,T,"40",6.1NRT,300.0100000000,6.7700000000,D
15.4435500000,105.8408400000,T,"96",6.1NRT,303.8900000000,58.5500000000,D
15.4420400000,105.8506800000,T,"74",6.1NRT,302.5900000000,8.9600000000,D
15.2024000000,107.1232200000,T,"81",6.1NRT,298.3700000000,26.0000000000,D
15.2005500000,107.1346600000,T,"87",6.1NRT,298.5500000000,38.1900000000,D
15.8315800000,102.8290600000,T,"74",6.1NRT,300.2000000000,11.6400000000,D
15.5781800000,104.5191200000,T,"72",6.1NRT,302.7300000000,11.9400000000,D
15.4174000000,105.2863600000,T,"73",6.1NRT,301.8900000000,9.0500000000,D
15.4661400000,104.4676400000,T,"61",6.1NRT,303.7000000000,7.9600000000,D
15.8610800000,101.5249500000,T,"78",6.1NRT,298.5900000000,22.0600000000,D
15.5260300000,103.8083300000,T,"42",6.1NRT,299.4700000000,5.4300000000,D
15.5371800000,103.2803300000,T,"65",6.1NRT,304.0100000000,9.6100000000,D
15.4902400000,103.2864600000,T,"68",6.1NRT,303.1100000000,7.5300000000,D
15.4172400000,103.6660700000,T,"52",6.1NRT,301.7100000000,7.5100000000,D
14.6529100000,108.1511500000,T,"47",6.1NRT,295.7500000000,16.8800000000,D
14.6491500000,108.1444400000,T,"41",6.1NRT,295.8700000000,13.2100000000,D
15.4989700000,102.1679000000,T,"97",6.1NRT,302.5000000000,69.9900000000,D
14.8993400000,105.5961200000,T,"52",6.1NRT,299.4300000000,12.6800000000,D
14.2616600000,108.1235800000,T,"35",6.1NRT,297.9100000000,10.9200000000,D
15.0628400000,102.7951700000,T,"56",6.1NRT,302.0000000000,6.3500000000,D
14.2340200000,108.0914700000,T,"60",6.1NRT,299.4500000000,12.5200000000,D
15.2151200000,100.6158100000,T,"70",6.1NRT,301.0500000000,9.8400000000,D
14.8808100000,102.9119900000,T,"76",6.1NRT,303.0700000000,14.4500000000,D
14.8730800000,102.9011600000,T,"78",6.1NRT,304.5400000000,15.8400000000,D
15.1478500000,100.7478200000,T,"78",6.1NRT,302.5300000000,16.8900000000,D
14.8881500000,102.4607400000,T,"51",6.1NRT,302.6400000000,12.1500000000,D
14.1762800000,106.4040100000,T,"65",6.1NRT,299.7500000000,12.9500000000,D
14.3675100000,104.7878400000,T,"46",6.1NRT,299.2100000000,12.9900000000,D
14.3041800000,104.9636000000,T,"63",6.1NRT,297.6800000000,13.9200000000,D
14.2951400000,104.9622000000,T,"50",6.1NRT,297.9600000000,8.6800000000,D
14.4988800000,103.4572800000,T,"59",6.1NRT,299.3000000000,6.1900000000,D
14.4975500000,103.4665000000,T,"62",6.1NRT,300.1300000000,6.8000000000,D
14.3018300000,104.7336600000,T,"69",6.1NRT,299.1600000000,11.2700000000,D
14.2641300000,104.8614400000,T,"63",6.1NRT,297.7500000000,10.4200000000,D
13.5844000000,108.4631200000,T,"46",6.1NRT,295.9600000000,19.2900000000,D
13.9323200000,105.7172000000,T,"63",6.1NRT,293.7700000000,12.0200000000,D
13.7942900000,106.3610400000,T,"67",6.1NRT,291.1800000000,16.3700000000,D
13.9563000000,105.2501700000,T,"66",6.1NRT,300.5700000000,9.3800000000,D
13.6325100000,106.9318800000,T,"43",6.1NRT,300.1800000000,8.4400000000,D
13.7841800000,105.2305000000,T,"64",6.1NRT,300.8100000000,13.6400000000,D
13.3546900000,107.6281100000,T,"73",6.1NRT,305.2900000000,14.7500000000,D
14.4804100000,99.9502100000,T,"47",6.1NRT,298.4500000000,10.4000000000,D
13.3495500000,107.6213400000,T,"79",6.1NRT,305.4300000000,18.1000000000,D
13.7901000000,104.5794600000,T,"50",6.1NRT,295.4200000000,7.9700000000,D
13.7887100000,104.5887400000,T,"73",6.1NRT,297.0300000000,12.6900000000,D
13.5372700000,105.7632800000,T,"61",6.1NRT,291.9200000000,9.9400000000,D
13.1106000000,108.0526400000,T,"64",6.1NRT,291.3000000000,23.7000000000,D
13.1085100000,108.0464400000,T,"74",6.1NRT,293.4600000000,32.8700000000,D
13.9755300000,102.0194200000,T,"44",6.1NRT,297.9400000000,6.3300000000,D
13.9870500000,101.8674900000,T,"58",6.1NRT,298.6000000000,9.4800000000,D
13.9845400000,101.2867300000,T,"71",6.1NRT,297.1200000000,17.8300000000,D
13.9830700000,101.2974900000,T,"52",6.1NRT,296.8900000000,10.4600000000,D
13.7461500000,102.8635900000,T,"87",6.1NRT,302.6000000000,26.0700000000,D
13.7448200000,102.8729400000,T,"77",6.1NRT,302.7100000000,15.0600000000,D
13.6499200000,103.4063100000,T,"84",6.1NRT,298.1800000000,26.1200000000,D
13.3100000000,105.2539700000,T,"98",6.1NRT,299.3000000000,68.4100000000,D
13.7210200000,102.3897400000,T,"61",6.1NRT,301.6500000000,6.9400000000,D
13.7196700000,102.3993500000,T,"70",6.1NRT,302.1000000000,10.1100000000,D
12.9229100000,107.5120700000,T,"73",6.1NRT,301.1600000000,17.5200000000,D
13.3116600000,104.8182700000,T,"75",6.1NRT,297.3600000000,15.7900000000,D
13.1334200000,105.9255600000,T,"88",6.1NRT,294.6800000000,43.9300000000,D
12.8813800000,107.3941300000,T,"63",6.1NRT,299.6300000000,12.3600000000,D
12.8563200000,107.3516000000,T,"64",6.1NRT,300.7800000000,11.1700000000,D
12.8543300000,107.3638200000,T,"70",6.1NRT,300.9600000000,16.2700000000,D
26.6290100000,93.4490400000,T,"65",6.1NRT,294.7800000000,32.7600000000,D
14.4824900000,121.3561400000,A,"43",6.1NRT,298.7800000000,10.7600000000,D
